Robot Point x, Robot Point y, Angle, Velocity Point x, Velocity Point y, Objective Point X, Objective Point Y, TIME
79,027260, 41,996701, -2,334049, -159,246560, 42,211329, 124,258419, 80,311105, 32385,000000 
79,050485, 42,015548, -2,423348, -164,057721, 40,406288, 124,258419, 80,311105, 32402,000000 
79,433262, 42,331351, -2,511429, -165,136366, 38,870612, 124,258419, 80,311105, 32426,000000 
79,872319, 42,688953, -2,599849, -172,160861, 39,117248, 124,258419, 80,311105, 32450,000000 
80,421442, 42,990550, -2,688012, -179,220973, 37,008362, 124,258419, 80,311105, 32461,000000 
81,037137, 43,259555, -2,774807, -180,390700, 35,918752, 124,258419, 80,311105, 32479,000000 
81,705014, 43,485360, -2,861098, -191,661680, 36,761965, 124,258419, 80,311105, 32497,000000 
82,421718, 43,660785, -2,947053, -189,184842, 35,165666, 124,258419, 80,311105, 32516,000000 
83,183112, 43,779214, -3,032704, -178,533968, 32,380244, 124,258419, 80,311105, 32548,000000 
84,820349, 43,821099, 3,080575, -172,858080, 31,047805, 124,258419, 80,311105, 32569,000000 
85,684692, 43,734045, 2,996408, -170,693699, 29,841740, 124,258419, 80,311105, 32583,000000 
86,570805, 43,568920, 2,912613, -171,544168, 29,371196, 124,258419, 80,311105, 32601,000000 
87,471539, 43,321817, 2,829188, -164,789787, 27,713059, 124,258419, 80,311105, 32620,000000 
88,379399, 42,989534, 2,746363, -166,938014, 27,565639, 124,258419, 80,311105, 32634,000000 
89,286614, 42,569848, 2,664359, -163,324360, 26,216125, 124,258419, 80,311105, 32653,000000 
90,129325, 42,101460, 2,609664, -159,951609, 24,720328, 124,258419, 80,311105, 32668,000000 
90,925850, 41,615863, 2,580914, -159,495006, 23,592297, 124,258419, 80,311105, 32689,000000 
91,679556, 41,136771, 2,580818, -153,712743, 21,689074, 124,258419, 80,311105, 32710,000000 
92,420378, 40,678970, 2,601365, 38,840069, -3,821737, 124,258419, 80,311105, 32724,000000 
93,143158, 40,262255, 2,648244, 38,886771, -4,778089, 124,258419, 80,311105, 32748,000000 
93,876448, 39,894823, 2,712190, 41,763276, -5,973873, 124,258419, 80,311105, 32757,000000 
94,657143, 39,566282, 2,777667, 44,255468, -8,037990, 124,258419, 80,311105, 32770,000000 
95,488650, 39,278586, 2,842504, 47,179248, -10,303225, 124,258419, 80,311105, 32781,000000 
96,368574, 39,036310, 2,906879, 47,889286, -11,874595, 124,258419, 80,311105, 32794,000000 
97,294261, 38,844209, 2,970924, 48,384298, -13,140911, 124,258419, 80,311105, 32815,000000 
98,262734, 38,706920, 3,034600, 50,174911, -14,480121, 124,258419, 80,311105, 32827,000000 
99,270645, 38,628747, 3,097787, 50,597376, -15,111226, 124,258419, 80,311105, 32849,000000 
100,314263, 38,613597, -3,122729, 52,549543, -15,845449, 124,258419, 80,311105, 32874,000000 
102,492123, 38,786651, -2,998746, 51,398872, -15,129646, 124,258419, 80,311105, 32910,000000 
102,492123, 38,786651, -2,998746, 51,398872, -15,129646, 124,258419, 80,311105, 32910,000000 
104,760954, 39,251453, -2,877171, 54,625074, -12,965367, 124,258419, 80,311105, 32934,000000 
105,917470, 39,599269, -2,817202, 55,896762, -11,280448, 124,258419, 80,311105, 32950,000000 
107,081842, 40,026786, -2,757473, 56,502848, -8,950898, 124,258419, 80,311105, 32965,000000 
108,248703, 40,535909, -2,698113, 57,988039, -6,219995, 124,258419, 80,311105, 32980,000000 
109,412722, 41,127893, -2,639452, 58,612149, -2,959172, 124,258419, 80,311105, 32997,000000 
110,568622, 41,803219, -2,581515, 60,439296, 0,576480, 124,258419, 80,311105, 33014,000000 
111,710993, 42,562094, -2,524029, 61,071453, 4,345496, 124,258419, 80,311105, 33038,000000 
112,834230, 43,404727, -2,466903, 62,427681, 8,335648, 124,258419, 80,311105, 33051,000000 
113,932780, 44,330956, -2,410295, 64,967570, 12,714691, 124,258419, 80,311105, 33068,000000 
115,001271, 45,340030, -2,354242, 64,800069, 16,703087, 124,258419, 80,311105, 33083,000000 
116,034373, 46,430853, -2,298696, 64,976383, 20,864959, 124,258419, 80,311105, 33099,000000 
117,026835, 47,602047, -2,243754, 64,293087, 24,846154, 124,258419, 80,311105, 33116,000000 
117,973627, 48,851779, -2,189377, 63,920274, 29,039848, 124,258419, 80,311105, 33132,000000 
118,868455, 50,175661, -2,136410, 66,178511, 34,759056, 124,258419, 80,311105, 33141,000000 
119,689705, 51,517135, -2,106856, 64,345257, 38,469114, 124,258419, 80,311105, 33160,000000 
120,475528, 52,855034, -2,099692, 64,452532, 43,240992, 124,258419, 80,311105, 33178,000000 
121,266665, 54,211955, -2,098625, 64,868117, 48,292131, 124,258419, 80,311105, 33197,000000 
122,054050, 55,541825, -2,119673, 63,388103, 51,769108, 124,258419, 80,311105, 33217,000000 
123,731939, 58,051535, -2,207568, 61,196723, 60,645426, 124,258419, 80,311105, 33244,000000 
123,731939, 58,051535, -2,207568, 61,196723, 60,645426, 124,258419, 80,311105, 33244,000000 
124,664728, 59,259955, -2,252455, 60,280570, 63,217638, 124,258419, 80,311105, 33261,000000 
